Meal_size,Steady_insulin,Bolus,D1,D2,I_sc,I_p,I_eff,G,G_sc,t
10,25.04,100,1.55099958619768,2.89365594439865,1.24747534040307,1.24883691909725,0.010110332730287,122.211875998354,121.782889677237,87.5
10,25.04,100,1.54769958707811,2.8907992287429,1.24747186245179,1.24883402212131,0.0101103382913803,122.21876395365,121.791469403659,87.6
10,25.04,100,1.54440660923326,2.88794156993085,1.24746839159838,1.24883112390925,0.0101103438217054,122.225619337493,121.800015294659,87.7
10,25.04,100,1.54112063772425,2.88508298490809,1.24746492782834,1.2488282244788,0.0101103493212843,122.232442182417,121.808527375515,87.8
10,25.04,100,1.53784165764399,2.88222349055238,1.24746147112722,1.24882532384763,0.0101103547901391,122.239232521057,121.817005671654,87.9
10,25.04,100,1.53456965411709,2.87936310367385,1.24745802148059,1.24882242203333,0.0101103602282921,122.245990386151,121.825450208642,88
10,25.04,100,1.53130461229982,2.87650184101522,1.24745457887405,1.24881951905343,0.0101103656357657,122.252715810537,121.833861012192,88.1
10,25.04,100,1.52804651738003,2.873639719252,1.24745114329325,1.24881661492539,0.0101103710125824,122.259408827152,121.842238108159,88.2
10,25.04,100,1.52479535457709,2.87077675499269,1.24744771472383,1.2488137096666,0.0101103763587648,122.266069469035,121.850581522539,88.3
10,25.04,100,1.52155110914182,2.86791296477904,1.24744429315149,1.24881080329438,0.0101103816743357,122.272697769323,121.858891281468,88.4
10,25.04,100,1.51831376635641,2.8650483650862,1.24744087856195,1.24880789582599,0.010110386959318,122.279293761251,121.867167411226,88.5
10,25.04,100,1.51508331153438,2.86218297232294,1.24743747094097,1.24880498727862,0.0101103922137346,122.28585747815,121.875409938226,88.6
10,25.04,100,1.51185973002048,2.8593168028319,1.24743407027431,1.24880207766939,0.0101103974376089,122.29238895345,121.883618889025,88.7
10,25.04,100,1.50864300719065,2.85644987288975,1.24743067654779,1.24879916701536,0.0101104026309639,122.298888220676,121.891794290313,88.8
10,25.04,100,1.50543312845194,2.85358219870741,1.24742728974724,1.24879625533351,0.010110407793823,122.305355313449,121.89993616892,88.9
10,25.04,100,1.50223007924247,2.85071379643027,1.24742390985853,1.24879334264077,0.0101104129262099,122.311790265484,121.908044551811,89
10,25.04,100,1.49903384503132,2.84784468213839,1.24742053686755,1.248790428954,0.010110418028148,122.318193110591,121.916119466084,89.1
10,25.04,100,1.49584441131848,2.84497487184667,1.24741717076022,1.24878751428999,0.0101104230996612,122.324563882673,121.924160938974,89.2
10,25.04,100,1.49266176363483,2.84210438150512,1.24741381152251,1.24878459866546,0.0101104281407732,122.330902615725,121.932168997848,89.3
10,25.04,100,1.48948588754199,2.83923322699901,1.24741045914038,1.24878168209707,0.0101104331515082,122.337209343835,121.940143670206,89.4
10,25.04,100,1.48631676863232,2.8363614241491,1.24740711359984,1.24877876460142,0.01011043813189,122.343484101183,121.948084983679,89.5
10,25.04,100,1.48315439252885,2.83348898871183,1.24740377488694,1.24877584619503,0.0101104430819431,122.349726922039,121.955992966029,89.6
10,25.04,100,1.47999874488517,2.83061593637953,1.24740044298774,1.24877292689437,0.0101104480016917,122.355937840763,121.963867645149,89.7
10,25.04,100,1.47684981138542,2.82774228278061,1.24739711788833,1.24877000671585,0.0101104528911602,122.362116891804,121.971709049061,89.8
10,25.04,100,1.47370757774417,2.82486804347977,1.24739379957484,1.24876708567579,0.0101104577503732,122.368264109701,121.979517205916,89.9
10,25.04,100,1.47057202970642,2.8219932339782,1.24739048803342,1.24876416379047,0.0101104625793554,122.37437952908,121.987292143992,90
10,25.04,100,1.46744315304747,2.81911786971379,1.24738718325025,1.24876124107609,0.0101104673781316,122.380463184656,121.995033891693,90.1
10,25.04,100,1.4643209335729,2.81624196606131,1.24738388521153,1.2487583175488,0.0101104721467267,122.38651511123,122.002742477553,90.2
10,25.04,100,1.46120535711849,2.81336553833261,1.24738059390351,1.24875539322468,0.0101104768851656,122.39253534369,122.010417930226,90.3
10,25.04,100,1.45809640955015,2.81048860177684,1.24737730931244,1.24875246811974,0.0101104815934736,122.398523917007,122.018060278496,90.4
10,25.04,100,1.45499407676387,2.80761117158061,1.24737403142461,1.24874954224994,0.0101104862716758,122.40448086624,122.025669551266,90.5
10,25.04,100,1.45189834468565,2.80473326286823,1.24737076022635,1.24874661563116,0.0101104909197976,122.410406226532,122.033245777565,90.6
10,25.04,100,1.44880919927143,2.80185489070189,1.24736749570401,1.24874368827924,0.0101104955378644,122.416300033108,122.040788986545,90.7
10,25.04,100,1.44572662650702,2.79897607008182,1.24736423784396,1.24874076020993,0.0101105001259018,122.422162321278,122.048299207476,90.8
10,25.04,100,1.44265061240807,2.79609681594656,1.2473609866326,1.24873783143894,0.0101105046839355,122.427993126432,122.055776469752,90.9
10,25.04,100,1.43958114301997,2.79321714317307,1.24735774205637,1.2487349019819,0.0101105092119913,122.433792484045,122.063220802886,91
10,25.04,100,1.4365182044178,2.790337066577,1.24735450410172,1.2487319718544,0.010110513710095,122.439560429671,122.070632236509,91.1
10,25.04,100,1.43346178270627,2.78745660091283,1.24735127275514,1.24872904107195,0.0101105181782726,122.445296998945,122.078010800372,91.2
10,25.04,100,1.43041186401966,2.7845757608741,1.24734804800315,1.24872610965,0.0101105226165503,122.451002227582,122.085356524343,91.3
10,25.04,100,1.42736843452175,2.78169456109355,1.24734482983228,1.24872317760394,0.0101105270249542,122.456676151377,122.092669438408,91.4
10,25.04,100,1.42433148040574,2.7788130161434,1.24734161822911,1.24872024494911,0.0101105314035107,122.462318806204,122.099949572668,91.5
10,25.04,100,1.42130098789424,2.77593114053545,1.24733841318023,1.24871731170077,0.0101105357522461,122.467930228013,122.107196957338,91.6
10,25.04,100,1.41827694323915,2.77304894872132,1.24733521467227,1.24871437787413,0.010110540071187,122.473510452835,122.114411622752,91.7
10,25.04,100,1.41525933272162,2.77016645509263,1.24733202269188,1.24871144348434,0.0101105443603599,122.479059516774,122.121593599353,91.8
10,25.04,100,1.412248142652,2.76728367398121,1.24732883722573,1.24870850854648,0.0101105486197917,122.484577456013,122.128742917702,91.9
10,25.04,100,1.40924335936976,2.76440061965923,1.24732565826053,1.24870557307559,0.0101105528495091,122.49006430681,122.135859608468,92
10,25.04,100,1.40624496924344,2.76151730633946,1.24732248578301,1.24870263708662,0.0101105570495391,122.495520105499,122.142943702435,92.1
10,25.04,100,1.40325295867058,2.75863374817543,1.24731931977994,1.24869970059448,0.0101105612199086,122.500944888488,122.149995230496,92.2
10,25.04,100,1.40026731407766,2.75574995926159,1.2473161602381,1.24869676361403,0.0101105653606448,122.506338692257,122.157014223656,92.3
10,25.04,100,1.39728802192005,2.75286595363354,1.24731300714431,1.24869382616003,0.0101105694717749,122.511701553362,122.164000713028,92.4
10,25.04,100,1.39431506868193,2.74998174526819,1.2473098604854,1.24869088824723,0.0101105735533262,122.517033508432,122.170954729835,92.5
10,25.04,100,1.39134844087622,2.74709734808397,1.24730672024824,1.24868794989029,0.0101105776053262,122.522334594166,122.177876305407,92.6
10,25.04,100,1.38838812504457,2.74421277594097,1.24730358641973,1.24868501110382,0.0101105816278023,122.527604847335,122.184765471182,92.7
10,25.04,100,1.38543410775724,2.74132804264119,1.24730045898679,1.24868207190237,0.0101105856207822,122.532844304784,122.191622258705,92.8
10,25.04,100,1.38248637561307,2.73844316192867,1.24729733793637,1.24867913230042,0.0101105895842935,122.538053003424,122.198446699626,92.9
10,25.04,100,1.37954491523943,2.7355581474897,1.24729422325543,1.24867619231241,0.0101105935183641,122.54323098024,122.205238825702,93
10,25.04,100,1.37660971329211,2.732673012953,1.24729111493099,1.24867325195271,0.0101105974230218,122.548378272283,122.211998668793,93.1
10,25.04,100,1.37368075645532,2.72978777188989,1.24728801295007,1.24867031123565,0.0101106012982946,122.553494916675,122.218726260863,93.2
10,25.04,100,1.37075803144158,2.7269024378145,1.24728491729972,1.24866737017546,0.0101106051442107,122.558580950604,122.225421633979,93.3
10,25.04,100,1.36784152499171,2.72401702418392,1.24728182796702,1.24866442878637,0.0101106089607982,122.563636411329,122.232084820312,93.4
10,25.04,100,1.36493122387471,2.7211315443984,1.24727874493909,1.2486614870825,0.0101106127480853,122.568661336173,122.238715852132,93.5
10,25.04,100,1.36202711488774,2.71824601180154,1.24727566820305,1.24865854507794,0.0101106165061004,122.573655762526,122.245314761813,93.6
10,25.04,100,1.35912918485606,2.71536043968045,1.24727259774606,1.24865560278671,0.010110620234872,122.578619727845,122.251881581827,93.7
10,25.04,100,1.35623742063296,2.71247484126593,1.24726953355531,1.2486526602228,0.0101106239344286,122.583553269652,122.258416344748,93.8
10,25.04,100,1.3533518090997,2.70958922973267,1.24726647561801,1.2486497174001,0.0101106276047987,122.588456425533,122.264919083246,93.9
10,25.04,100,1.35047233716545,2.70670361819941,1.2472634239214,1.24864677433248,0.0101106312460112,122.593329233139,122.271389830091,94
10,25.04,100,1.34759899176722,2.70381801972912,1.24726037845274,1.24864383103373,0.0101106348580949,122.598171730184,122.277828618152,94.1
10,25.04,100,1.34473175986985,2.7009324473292,1.24725733919932,1.2486408875176,0.0101106384410786,122.602983954446,122.284235480393,94.2
10,25.04,100,1.34187062846587,2.69804691395163,1.24725430614846,1.24863794379778,0.0101106419949913,122.607765943766,122.290610449874,94.3
10,25.04,100,1.33901558457552,2.69516143249315,1.2472512792875,1.24863499988788,0.010110645519862,122.612517736045,122.296953559752,94.4
10,25.04,100,1.33616661524663,2.69227601579545,1.24724825860381,1.2486320558015,0.01011064901572,122.617239369248,122.303264843278,94.5
10,25.04,100,1.33332370755462,2.68939067664535,1.24724524408478,1.24862911155214,0.0101106524825944,122.621930881399,122.309544333797,94.6
10,25.04,100,1.33048684860237,2.68650542777494,1.24724223571783,1.24862616715328,0.0101106559205147,122.626592310583,122.315792064749,94.7
10,25.04,100,1.32765602552024,2.68362028186181,1.2472392334904,1.24862322261831,0.0101106593295101,122.631223694946,122.322008069666,94.8
10,25.04,100,1.32483122546594,2.68073525152917,1.24723623738997,1.24862027796059,0.0101106627096102,122.635825072692,122.328192382171,94.9
10,25.04,100,1.32201243562453,2.67785034934605,1.24723324740403,1.24861733319342,0.0101106660608446,122.640396482085,122.334345035982,95
10,25.04,100,1.3191996432083,2.6749655878275,1.2472302635201,1.24861438833004,0.0101106693832429,122.644937961446,122.340466064904,95.1
10,25.04,100,1.3163928354568,2.67208097943469,1.24722728572573,1.24861144338363,0.0101106726768349,122.649449549154,122.346555502835,95.2
10,25.04,100,1.31359199963667,2.66919653657516,1.24722431400849,1.24860849836734,0.0101106759416503,122.653931283647,122.352613383761,95.3
10,25.04,100,1.3107971230417,2.66631227160295,1.24722134835598,1.24860555329423,0.0101106791777192,122.658383203417,122.358639741759,95.4
10,25.04,100,1.30800819299268,2.66342819681878,1.24721838875582,1.24860260817734,0.0101106823850714,122.662805347014,122.364634610992,95.5
10,25.04,100,1.30522519683737,2.66054432447022,1.24721543519566,1.24859966302964,0.010110685563737,122.667197753044,122.370598025712,95.6
10,25.04,100,1.30244812195049,2.65766066675185,1.24721248766318,1.24859671786403,0.0101106887137462,122.671560460166,122.376530020259,95.7
10,25.04,100,1.29967695573357,2.65477723580546,1.24720954614607,1.24859377269339,0.0101106918351292,122.675893507097,122.382430629057,95.8
10,25.04,100,1.29691168561499,2.6518940437202,1.24720661063205,1.24859082753053,0.0101106949279163,122.680196932605,122.388299886618,95.9
10,25.04,100,1.29415229904985,2.64901110253274,1.24720368110888,1.24858788238819,0.0101106979921379,122.684470775513,122.394137827538,96
10,25.04,100,1.29139878351996,2.64612842422746,1.24720075756433,1.24858493727909,0.0101107010278244,122.688715074698,122.399944486497,96.1
10,25.04,100,1.28865112653374,2.64324602073659,1.2471978399862,1.24858199221586,0.0101107040350064,122.692929869087,122.405719898261,96.2
10,25.04,100,1.28590931562623,2.64036390394042,1.2471949283623,1.24857904721112,0.0101107070137145,122.697115197662,122.411464097678,96.3
10,25.04,100,1.28317333835894,2.63748208566741,1.2471920226805,1.2485761022774,0.0101107099639793,122.701271099456,122.417177119678,96.4
10,25.04,100,1.28044318231987,2.63460057769441,1.24718912292866,1.24857315742719,0.0101107128858316,122.70539761355,122.422858999273,96.5
10,25.04,100,1.27771883512345,2.63171939174681,1.24718622909468,1.24857021267294,0.0101107157793023,122.70949477908,122.428509771559,96.6
10,25.04,100,1.27500028441042,2.62883853949867,1.24718334116648,1.24856726802703,0.0101107186444223,122.71356263523,122.434129471709,96.7
10,25.04,100,1.27228751784785,2.62595803257295,1.24718045913202,1.24856432350179,0.0101107214812225,122.717601221233,122.439718134979,96.8
10,25.04,100,1.26958052312902,2.62307788254162,1.24717758297926,1.24856137910952,0.0101107242897339,122.721610576373,122.445275796705,96.9
10,25.04,100,1.26687928797343,2.62019810092585,1.24717471269619,1.24855843486243,0.0101107270699879,122.725590739981,122.450802492298,97
10,25.04,100,1.26418380012667,2.61731869919617,1.24717184827085,1.24855549077272,0.0101107298220154,122.729541751436,122.456298257252,97.1
10,25.04,100,1.26149404736045,2.61443968877261,1.24716898969128,1.2485525468525,0.0101107325458478,122.733463650167,122.461763127135,97.2
10,25.04,100,1.25881001747245,2.61156108102493,1.24716613694554,1.24854960311386,0.0101107352415165,122.737356475647,122.467197137596,97.3
10,25.04,100,1.25613169828633,2.60868288727269,1.24716329002173,1.24854665956882,0.0101107379090528,122.741220267398,122.472600324357,97.4
10,25.04,100,1.25345907765168,2.60580511878548,1.24716044890797,1.24854371622936,0.0101107405484883,122.745055064987,122.477972723218,97.5
10,25.04,100,1.25079214344391,2.60292778678307,1.2471576135924,1.2485407731074,0.0101107431598545,122.748860908028,122.483314370053,97.6
10,25.04,100,1.24813088356425,2.60005090243554,1.24715478406318,1.24853783021481,0.0101107457431829,122.752637836179,122.488625300813,97.7
10,25.04,100,1.24547528593964,2.59717447686347,1.24715196030852,1.24853488756343,0.0101107482985054,122.756385889143,122.49390555152,97.8
10,25.04,100,1.24282533852275,2.5942985211381,1.24714914231662,1.24853194516501,0.0101107508258536,122.760105106668,122.499155158272,97.9
10,25.04,100,1.24018102929185,2.59142304628148,1.24714633007573,1.24852900303129,0.0101107533252593,122.763795528545,122.50437415724,98
10,25.04,100,1.2375423462508,2.5885480632666,1.2471435235741,1.24852606117394,0.0101107557967546,122.767457194609,122.509562584666,98.1
10,25.04,100,1.23490927742899,2.58567358301763,1.24714072280003,1.24852311960458,0.0101107582403713,122.771090144737,122.514720476865,98.2
10,25.04,100,1.23228181088127,2.58279961641,1.24713792774182,1.24852017833478,0.0101107606561414,122.774694418849,122.519847870223,98.3
10,25.04,100,1.22965993468791,2.57992617427058,1.24713513838782,1.24851723737607,0.0101107630440971,122.778270056908,122.524944801195,98.4
10,25.04,100,1.22704363695453,2.57705326737785,1.24713235472637,1.24851429673993,0.0101107654042704,122.781817098918,122.530011306309,98.5
